SalesOrderNumber,OrderDate,ProductKey,ResellerKey,EmployeeKey,SalesTerritoryKey,Quantity,Unit Price,Cost,Total Sales,Year,Quarter,Product,Standard Cost,Color,Subcategory,Category,Background Color Format,Font Color Format,Category ID,Subcategory ID,EmployeeID,Salesperson,Title,UPN,Region,Country,Group,Profit,Profit Margin,YYYYMM
SO47975,2018-11-03,385,558,281,2,2,600.26,1211.3,1200.52,2018,4,"Road-550-W Yellow, 42",605.65,Yellow,Road Bikes,Bikes,#FFFF00,#000000,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-10.779999999999973,-0.8979442241695242,2018-11
SO47976,2018-11-03,420,667,281,2,2,141.62,209.59,283.24,2018,4,ML Mountain Rear Wheel,104.8,Black,Wheels,Components,#000000,#FFFFFF,1,6,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,73.65,26.002683236830958,2018-11
SO48017,2018-11-14,464,233,281,2,2,14.13,19.43,28.26,2018,4,"Half-Finger Gloves, M",9.71,Black,Gloves,Clothing,#000000,#FFFFFF,4,9,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,8.830000000000002,31.245576786978063,2018-11
SO48021,2018-11-14,427,396,281,2,2,209.26,371.64,418.52,2018,4,"ML Mountain Frame - Black, 44",185.82,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,46.879999999999995,11.201376278314058,2018-11
SO48026,2018-11-15,417,684,281,2,2,324.45,600.24,648.9,2018,4,"ML Road Frame-W - Yellow, 38",300.12,Yellow,Road Frames,Components,#FFFF00,#000000,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,48.65999999999997,7.49884419787332,2018-11
SO48034,2018-11-16,433,540,281,2,2,324.45,600.24,648.9,2018,4,"ML Road Frame-W - Yellow, 44",300.12,Yellow,Road Frames,Components,#FFFF00,#000000,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,48.65999999999997,7.49884419787332,2018-11
SO48050,2018-11-19,273,666,281,2,2,202.33,374.31,404.66,2018,4,"LL Road Frame - Red, 62",187.16,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,30.350000000000023,7.500123560519947,2018-11
SO48073,2018-11-26,242,432,281,2,2,780.82,1444.51,1561.64,2018,4,"HL Road Frame - Red, 44",722.26,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,117.13000000000011,7.500448246714998,2018-11
SO48076,2018-11-26,419,642,281,2,2,52.65,77.92,105.3,2018,4,LL Mountain Rear Wheel,38.96,Black,Wheels,Components,#000000,#FFFFFF,1,6,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,27.379999999999995,26.001899335232665,2018-11
SO48077,2018-11-27,389,108,281,2,2,600.26,1211.3,1200.52,2018,4,"Road-550-W Yellow, 48",605.65,Yellow,Road Bikes,Bikes,#FFFF00,#000000,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-10.779999999999973,-0.8979442241695242,2018-11
SO48290,2018-12-02,221,216,281,2,2,20.19,27.76,40.38,2018,4,"Sport-100 Helmet, Blue",13.88,Blue,Helmets,Accessories,#0000FF,#FFFFFF,2,2,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,12.620000000000001,31.253095591877166,2018-12
SO48336,2018-12-16,453,72,281,2,2,35.99,49.49,71.98,2018,4,"Men's Sports Shorts, M",24.75,Black,Shorts,Clothing,#000000,#FFFFFF,4,7,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,22.490000000000002,31.24479021950542,2018-12
SO48371,2018-12-25,333,126,281,2,2,469.79,973.41,939.58,2018,4,"Road-650 Black, 58",486.71,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-33.82999999999993,-3.600544924327883,2018-12
SO48392,2018-12-29,433,54,281,2,2,324.45,600.24,648.9,2018,4,"ML Road Frame-W - Yellow, 44",300.12,Yellow,Road Frames,Components,#FFFF00,#000000,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,48.65999999999997,7.49884419787332,2018-12
SO48394,2018-12-29,356,576,281,2,2,1242.85,2235.71,2485.7,2018,4,"Mountain-200 Silver, 46",1117.86,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,249.98999999999978,10.057126765096342,2018-12
SO43687,2017-07-23,332,269,281,2,2,419.46,826.29,838.92,2017,3,"Road-650 Black, 58",413.15,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,12.629999999999995,1.5055070805321122,2017-07
SO43851,2017-08-04,324,558,281,2,2,419.46,826.29,838.92,2017,3,"Road-650 Red, 62",413.15,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,12.629999999999995,1.5055070805321122,2017-08
SO43870,2017-08-15,326,107,281,2,2,419.46,826.29,838.92,2017,3,"Road-650 Red, 44",413.15,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,12.629999999999995,1.5055070805321122,2017-08
SO44558,2017-11-26,332,432,281,2,2,419.46,826.29,838.92,2017,4,"Road-650 Black, 58",413.15,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,12.629999999999995,1.5055070805321122,2017-11
SO45063,2018-01-22,328,486,281,2,2,419.46,826.29,838.92,2018,1,"Road-650 Red, 48",413.15,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,12.629999999999995,1.5055070805321122,2018-01
SO45333,2018-02-22,326,432,281,2,2,419.46,826.29,838.92,2018,1,"Road-650 Red, 44",413.15,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,12.629999999999995,1.5055070805321122,2018-02
SO45803,2018-04-21,332,486,281,2,2,419.46,826.29,838.92,2018,2,"Road-650 Black, 58",413.15,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,12.629999999999995,1.5055070805321122,2018-04
SO46027,2018-05-02,322,162,281,2,2,419.46,826.29,838.92,2018,2,"Road-650 Red, 60",413.15,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,12.629999999999995,1.5055070805321122,2018-05
SO46324,2018-06-02,324,216,281,2,2,419.46,826.29,838.92,2018,2,"Road-650 Red, 62",413.15,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,12.629999999999995,1.5055070805321122,2018-06
SO43675,2017-07-14,285,670,283,3,2,178.58,352.4,357.16,2017,3,"LL Road Frame - Black, 52",176.2,Black,Road Frames,Components,#000000,#FFFFFF,1,1,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,4.760000000000048,1.3327360286706371,2017-07
SO43881,2017-08-21,349,346,283,3,2,2024.99,3796.19,4049.98,2017,3,"Mountain-100 Black, 42",1898.09,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,253.78999999999996,6.266450698521966,2017-08
SO43884,2017-08-21,348,623,283,3,2,2024.99,3796.19,4049.98,2017,3,"Mountain-100 Black, 38",1898.09,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,253.78999999999996,6.266450698521966,2017-08
SO43899,2017-08-26,235,364,283,3,2,28.84,63.45,57.68,2017,3,"Long-Sleeve Logo Jersey, XL",31.72,Multi,Jerseys,Clothing,#BC8F8F,#000000,4,13,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,-5.770000000000003,-10.003467406380032,2017-08
SO44079,2017-09-05,315,57,283,3,2,874.79,1769.42,1749.58,2017,3,"Road-450 Red, 58",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,-19.840000000000146,-1.1339864424604846,2017-09
SO44097,2017-09-16,326,418,283,3,2,419.46,826.29,838.92,2017,3,"Road-650 Red, 44",413.15,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,12.629999999999995,1.5055070805321122,2017-09
SO44105,2017-09-20,219,453,283,3,2,5.7,6.79,11.4,2017,3,"Mountain Bike Socks, L",3.4,White,Socks,Clothing,#FFFFFF,#000000,4,11,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,4.61,40.438596491228076,2017-09
SO44110,2017-09-22,332,579,283,3,2,419.46,826.29,838.92,2017,3,"Road-650 Black, 58",413.15,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,12.629999999999995,1.5055070805321122,2017-09
SO44125,2017-09-26,319,238,283,3,2,874.79,1769.42,1749.58,2017,3,"Road-450 Red, 52",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,-19.840000000000146,-1.1339864424604846,2017-09
SO44287,2017-10-08,346,646,283,3,2,2039.99,3824.31,4079.98,2017,4,"Mountain-100 Silver, 44",1912.15,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,255.67000000000007,6.266452286530819,2017-10
SO44296,2017-10-12,340,670,283,3,2,419.46,826.29,838.92,2017,4,"Road-650 Black, 48",413.15,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,12.629999999999995,1.5055070805321122,2017-10
SO44528,2017-11-14,292,346,283,3,2,818.7,1413.62,1637.4,2017,4,"HL Mountain Frame - Silver, 48",706.81,Silver,Mountain Frames,Components,#C0C0C0,#000000,1,3,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,223.7800000000002,13.666788811530486,2017-11
SO44530,2017-11-15,307,623,283,3,2,722.59,1247.68,1445.18,2017,4,"HL Mountain Frame - Silver, 38",623.84,Silver,Mountain Frames,Components,#C0C0C0,#000000,1,3,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,197.5,13.66611771544029,2017-11
SO44550,2017-11-22,338,364,283,3,2,419.46,826.29,838.92,2017,4,"Road-650 Black, 44",413.15,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,12.629999999999995,1.5055070805321122,2017-11
SO44742,2017-12-04,262,57,283,3,2,183.94,362.97,367.88,2017,4,"LL Road Frame - Red, 44",181.49,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,4.909999999999968,1.3346743503316212,2017-12
SO44758,2017-12-14,320,418,283,3,2,419.46,826.29,838.92,2017,4,"Road-650 Red, 58",413.15,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,12.629999999999995,1.5055070805321122,2017-12
SO44767,2017-12-19,219,453,283,3,2,5.7,6.79,11.4,2017,4,"Mountain Bike Socks, L",3.4,White,Socks,Clothing,#FFFFFF,#000000,4,11,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,4.61,40.438596491228076,2017-12
SO44772,2017-12-21,334,579,283,3,2,419.46,826.29,838.92,2017,4,"Road-650 Black, 60",413.15,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,12.629999999999995,1.5055070805321122,2017-12
SO44793,2017-12-28,324,238,283,3,2,419.46,826.29,838.92,2017,4,"Road-650 Red, 62",413.15,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,12.629999999999995,1.5055070805321122,2017-12
SO45045,2018-01-06,218,646,283,3,2,5.7,6.79,11.4,2018,1,"Mountain Bike Socks, M",3.4,White,Socks,Clothing,#FFFFFF,#000000,4,11,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,4.61,40.438596491228076,2018-01
SO45055,2018-01-16,324,670,283,3,2,419.46,826.29,838.92,2018,1,"Road-650 Red, 62",413.15,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,12.629999999999995,1.5055070805321122,2018-01
SO45307,2018-02-16,347,346,283,3,2,2039.99,3824.31,4079.98,2018,1,"Mountain-100 Silver, 48",1912.15,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,255.67000000000007,6.266452286530819,2018-02
SO45308,2018-02-16,307,623,283,3,2,722.59,1247.68,1445.18,2018,1,"HL Mountain Frame - Silver, 38",623.84,Silver,Mountain Frames,Components,#C0C0C0,#000000,1,3,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,197.5,13.66611771544029,2018-02
SO45326,2018-02-20,336,364,283,3,2,419.46,826.29,838.92,2018,1,"Road-650 Black, 62",413.15,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,12.629999999999995,1.5055070805321122,2018-02
SO45520,2018-03-02,275,57,283,3,2,356.9,704.28,713.8,2018,1,"ML Road Frame - Red, 48",352.14,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,9.519999999999982,1.3337069207060777,2018-03
SO45538,2018-03-10,320,418,283,3,2,419.46,826.29,838.92,2018,1,"Road-650 Red, 58",413.15,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,12.629999999999995,1.5055070805321122,2018-03
SO45547,2018-03-14,350,453,283,3,2,2024.99,3796.19,4049.98,2018,1,"Mountain-100 Black, 44",1898.09,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,253.78999999999996,6.266450698521966,2018-03
SO45550,2018-03-15,285,579,283,3,2,178.58,352.4,357.16,2018,1,"LL Road Frame - Black, 52",176.2,Black,Road Frames,Components,#000000,#FFFFFF,1,1,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,4.760000000000048,1.3327360286706371,2018-03
SO45569,2018-03-25,324,238,283,3,2,419.46,826.29,838.92,2018,1,"Road-650 Red, 62",413.15,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,12.629999999999995,1.5055070805321122,2018-03
SO45785,2018-04-06,232,646,283,3,2,28.84,63.45,57.68,2018,2,"Long-Sleeve Logo Jersey, L",31.72,Multi,Jerseys,Clothing,#BC8F8F,#000000,4,13,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,-5.770000000000003,-10.003467406380032,2018-04
SO45795,2018-04-14,223,670,283,3,2,5.19,11.41,10.38,2018,2,AWC Logo Cap,5.71,Multi,Caps,Clothing,#BC8F8F,#000000,4,12,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,-1.0299999999999994,-9.92292870905587,2018-04
SO46066,2018-05-18,307,346,283,3,2,722.59,1247.68,1445.18,2018,2,"HL Mountain Frame - Silver, 38",623.84,Silver,Mountain Frames,Components,#C0C0C0,#000000,1,3,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,197.5,13.66611771544029,2018-05
SO46067,2018-05-18,307,623,283,3,2,722.59,1247.68,1445.18,2018,2,"HL Mountain Frame - Silver, 38",623.84,Silver,Mountain Frames,Components,#C0C0C0,#000000,1,3,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,197.5,13.66611771544029,2018-05
SO46087,2018-05-24,285,364,283,3,2,178.58,352.4,357.16,2018,2,"LL Road Frame - Black, 52",176.2,Black,Road Frames,Components,#000000,#FFFFFF,1,1,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,4.760000000000048,1.3327360286706371,2018-05
SO46325,2018-06-02,276,57,283,3,2,356.9,704.28,713.8,2018,2,"ML Road Frame - Red, 52",352.14,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,9.519999999999982,1.3337069207060777,2018-06
SO46344,2018-06-10,314,418,283,3,2,2146.96,4342.59,4293.92,2018,2,"Road-150 Red, 56",2171.29,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,-48.67000000000007,-1.1334631292618418,2018-06
SO46353,2018-06-13,348,453,283,3,2,843.75,3796.19,1687.5,2018,2,"Mountain-100 Black, 38",1898.09,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,-2108.69,-124.95940740740741,2018-06
SO46358,2018-06-17,334,579,283,3,2,419.46,826.29,838.92,2018,2,"Road-650 Black, 60",413.15,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,Central,United States,North America,12.629999999999995,1.5055070805321122,2018-06
